user_id,round_idx,song_id,track_name,rating
U0127,24,69BIczdH6QMnFx7dsSssN8,DDU-DU DDU-DU,3
U0127,25,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),3
U0127,26,4SJHHpKhcuXwDsCsPqshXj,El Efecto,3
U0127,27,6LxSe8YmdPxy095Ux6znaQ,Headlines,2
U0127,28,7dZ1Odmx9jWIweQSatnRqo,Million Reasons,3
U0127,29,5q2JbCNi4FcnglgPfxcV65,Sola (Remix),3
U0127,30,4n7jnSxVLd8QioibtTDBDq,On My Way,2
U0127,31,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,1
U0127,32,1ZMiCix7XSAbfAJlEZWMCp,Falling,3
U0127,33,7MXVkk9YMctZqd1Srtv4MB,Starboy,3
U0127,34,1tNJrcVe6gwLEiZCtprs1u,3 Nights,3
U0127,35,2rbDhOo9Fh61Bbu23T2qCk,Always Remember Us This Way,4
U0127,36,4wVOKKEHUJxHCFFNUWDn0B,Chicago Freestyle (feat. Giveon),2
U0127,37,3jjujdWJ72nww5eGnfs2E7,Adore You,3
U0127,38,3J8EOeKLTLXORtWPpOU5bE,Calling My Phone,2
U0127,39,3e7sxremeOE3wTySiOhGiP,Dusk Till Dawn (feat. Sia) - Radio Edit,3
U0128,1,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,5
U0128,2,152lZdxL1OR0ZMW6KquMif,Location,2
U0128,3,1jF7IL57ayN4Ity3jQqGu0,Try,4
U0128,4,3taCbWWTilb7eNMsAzOBq4,Radio,4
U0128,5,0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,5
U0128,6,0WSa1sucoNRcEeULlZVQXj,Can You Feel My Heart,3
U0128,7,18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,1
U0128,8,5gb9UJkh8TfrNMRYOJNbew,Gives You Hell,5
U0128,9,6RX5iL93VZ5fKmyvNXvF1r,Irreplaceable,5
U0128,10,6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,1
U0128,11,2gZUPNdnz5Y45eiGxpHGSc,POWER,5
U0128,12,1mlGScrDQqHqmhdIqE8MmA,Besos En Guerra,2
U0128,13,25tsnA5lDP4UctAQOoa8Ks,I'll Be Missing You,1
U0128,14,3f7gYMirBEKuc57218BjOY,California Gurls,5
U0128,15,2ogKhhoMClkFXek7ZgxAhN,Shameless,1
U0128,16,7MI6xbMPjA11AcdGPDHKSw,UN PESO,1
U0128,17,40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,5
U0128,18,6LxSe8YmdPxy095Ux6znaQ,Headlines,5
U0128,19,5GK7eDDTVz7CTge1wJrDQW,Kill This Love,1
U0128,20,4e9eGQYsOiBcftrWXwsVco,Aerials,5
U0128,21,6b8Be6ljOzmkOmFslEb23P,24K Magic,2
U0128,22,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,5
U0128,23,0JcNysfWVWaMS7R6vzGB2k,Robarte un Beso,1
U0128,24,5u5MvmVtitax9R1Mxh3reC,Dile Que Tu Me Quieres,2
U0128,25,3RauEVgRgj1IuWdJ9fDs70,The Man,1
U0128,26,20I8RduZC2PWMWTDCZuuAN,Take Me Out,5
U0128,27,7wZUrN8oemZfsEd1CGkbXE,Bleeding Love,5
U0128,28,7s25THrKz86DM225dOYwnr,Respect,1
U0128,29,4sNG6zQBmtq7M8aeeKJRMQ,Brazil,2
U0128,30,754kgU5rWscRTfvlsuEwFp,Kiss Me,5
U0128,31,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,1
U0128,32,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,2
U0128,33,1ixbwbeBi5ufN4noUKmW5a,Paper Planes,5
U0128,34,0LQtEJt7x0s6knb6RKdRYc,Chicken Fried,5
U0128,35,3dPtXHP0oXQ4HCWHsOA9js,夜に駆ける,1
U0128,36,0Ryd8975WihbObpp5cPW1t,boyfriend (with Social House),1
U0128,37,45OX2jjEw1l7lOFJfDP9fv,MONEY,1
U0128,38,4Dvkj6JhhA12EX05fT7y2e,As It Was,1
U0128,39,0mUyMawtxj1CJ76kn9gIZK,Bad Day,5
U0128,40,64yrDBpcdwEdNY9loyEGbX,21 Guns,5
U0128,41,3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,2
U0128,42,60nZcImufyMA1MKQY3dcCH,"Happy - From ""Despicable Me 2""",4
U0128,43,6Qs4SXO9dwPj5GKvVOv8Ki,Dancing With A Stranger (with Normani),2
U0128,44,48O0GrGJWml3DzHhC5sJ7a,Karma Chameleon,1
U0128,45,3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),1
U0128,46,7uzmGiiJyRfuViKKK3lVmR,Mine,1
U0128,47,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,5
U0128,48,3rPtS4nfpy7PsARctAWpzd,Best Friend,3
U0128,49,5q2JbCNi4FcnglgPfxcV65,Sola (Remix),2
U0128,50,6mAfxuTuRz1FWfriiFf57y,Don't Cry,1
U0129,1,3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),2
U0129,2,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,4
U0129,3,3lKZf71jeNi14udIFPJ29V,I Knew You Were Trouble.,4
U0129,4,0lx2cLdOt3piJbcaXIV74f,willow,2
U0129,5,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),3
U0129,6,1tkMs9wDPknQ3ZHcKDw1ES,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),5
U0129,7,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,4
U0129,8,4it4NYn9wNqGV54joA6oN0,De Música Ligera,5
U0129,9,3YuaBvuZqcwN3CEAyyoaei,Like a Stone,5
U0129,10,67ncYmW29pNJJY2yXuLPwT,You Know How We Do It,4
U0129,11,2ijef6ni2amuunRoKTlgww,Sin Pijama,2
U0129,12,3JsydWaf2Ev4ehaLUjj3SY,Confident,5
U0129,13,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),4
U0129,14,4bJygwUKrRgq1stlNXcgMg,All The Things She Said,4
U0129,15,6rY5FAWxCdAGllYEOZMbjW,SLOW DANCING IN THE DARK,3
U0129,16,1jF7IL57ayN4Ity3jQqGu0,Try,5
U0129,17,54KFQB6N4pn926IUUYZGzK,To Build A Home,5
U0129,18,7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,4
U0129,19,0DwClY2t9YAWHBROMIgrXb,Ho Hey,5
U0129,20,4uOKFydzAejjSFqYbv1XPt,Red Red Wine,4
U0129,21,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,3
U0129,22,0IktbUcnAGrvD03AWnz3Q8,Lucky,5
U0129,23,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,3
U0129,24,6r46lnXFbE9fr2d3KNaGbe,Imitadora,3
U0129,25,4TIZrHkVMOnEb0L3Vj8zUc,The Boys Of Summer,4
U0129,26,3Fzlg5r1IjhLk2qRw667od,Dancing in the Moonlight,4
U0129,27,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,1
U0129,28,1j6xOGusnyXq3l6IryKF3G,Déjala Que Vuelva (feat. Manuel Turizo),3
U0129,29,7ghKr0pCYyPPyp7t1FH8k4,Les,5
U0129,30,1ixbwbeBi5ufN4noUKmW5a,Paper Planes,5
U0129,31,0AS63m1wHv9n4VVRizK6Hc,Mercy,4
U0129,32,71iAechwVKGu26pahzFL0k,Cuando Nadie Ve,3
U0129,33,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,2
U0129,34,3S8jK1mGzQi24ilFb45DAZ,Lonely (with benny blanco),5
U0129,35,3QLjDkgLh9AOEHlhQtDuhs,Best I Ever Had,5
U0129,36,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),2
U0129,37,2hnMS47jN0etwvFPzYk11f,Santeria,3
U0129,38,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono,2
U0129,39,7JIuqL4ZqkpfGKQhYlrirs,The Only Exception,5
U0129,40,4NZrZgrRoR4GwR7flWOXRI,Go Fuck Yourself,3
U0129,41,6ifUES3keWjwXgae8pXI3o,Me Rehúso,3
U0129,42,6ADSaE87h8Y3lccZlBJdXH,With Or Without You,2
U0129,43,1z6WtY7X4HQJvzxC4UgkSf,Love On Top,5
U0130,1,68vgtRHr7iZHpzGpon6Jlo,My Boo,5
U0130,2,2RChe0r2cMoyOvuKobZy44,Always,5
U0130,3,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,1
U0130,4,0sXvAOmXgjR2QUqLK1MltU,La Bicicleta,1
U0130,5,047fCsbO4NdmwCBn8pcUXl,Marvins Room,1
U0130,6,664gdARxaClFsoF5SXKOws,Here,2
U0130,7,2C5SI38AMmqckQGnD1H2FO,"Signed, Sealed, Delivered (I'm Yours)",5
U0130,8,48zFZh27QU5qsrBjn4C2FA,Vaina Loca,2
U0130,9,0WQiDwKJclirSYG9v5tayI,There Is a Light That Never Goes Out - 2011 Remaster,5
U0130,10,3vbqb78xzvD3CJl7ZeW83c,Ain't Nobody (Loves Me Better),2
U0130,11,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,4
U0130,12,4osgfFTICMkcGbbigdsa53,Novacane,1
U0130,13,7DhYjNLksXZhbRQeheAums,Caraluna,5
U0130,14,0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,5
U0130,15,34KTEhpPjq6IAgQg2yzJAL,Californication,5
U0130,16,0snQkGI5qnAmohLE7jTsTn,Toxicity,5
U0130,17,4PhsKqMdgMEUSstTDAmMpg,Often,1
U0130,18,3IAfUEeaXRX9s9UdKOJrFI,Envolver,2
U0130,19,5JCoSi02qi3jJeHdZXMmR8,favorite crime,2
U0130,20,1k2pQc5i348DCHwbn5KTdc,Pink Pony Club,4
U0130,21,7vggqxNKwd6xdRoYS0pQtM,Three Little Birds,5
U0130,22,4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),2
U0130,23,1qrpoAMXodY6895hGKoUpA,You Belong With Me (Taylor’s Version),2
U0130,24,00rWSNdwbL4Qot3qZBcdJ7,Wait a Minute!,2
U0130,25,3BuLtAmXKy5uQYl4ED1zBT,Weak,1
U0130,26,3rKYiySCDMUKTw5kGVVhaa,Marvin Gaye (feat. Meghan Trainor),2
U0130,27,1aXV8GrmQLvgoFtBPERP7E,Jealous,2
U0130,28,1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,2
U0130,29,0ch8PUB8JRTMJqmdmfY46U,Photograph,1
U0130,30,5qII2n90lVdPDcgXEEVHNy,Sunday Morning,5
U0130,31,6lOWoTqVnAWXchddtTH31W,Leave a Light On,2
U0130,32,5EWPGh7jbTNO2wakv8LjUI,Free Bird,1
U0130,33,3K4HG9evC7dg3N0R9cYqk4,One Step Closer,5
U0130,34,6Fba9RZtC6vTY814JToDtP,Jump,5
U0130,35,0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,1
U0130,36,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,2
U0130,37,644rGY6maSElnKVsAg1gJj,Girls Need Love,1
U0130,38,1almCHdsfikRPfVB9VrEdT,Little Do You Know,1
U0130,39,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),1
U0130,40,7lGKEWMXVWWTt3X71Bv44I,Unsteady,2
U0131,1,2JqnpexlO9dmvjUMCaLCLJ,Love Someone,4
U0131,2,7F25roCtYi55JouckaayPC,Judas,5
U0131,3,5M830cD7MNeiiwIGHzH9TV,Bailando - Spanish Version,5
U0131,4,1zi7xx7UVEFkmKfv06H8x0,One Dance,5
U0131,5,04sN26COy28wTXYj3dMoiZ,Bored,5
U0131,6,3C0nOe05EIt1390bVABLyN,On The Floor,5
U0131,7,2wBnZdVWa5jVpvYRfGU7rP,Mary On A Cross,5
U0131,8,4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),5
U0131,9,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,4
U0131,10,0TAmnCzOtqRfvA38DDLTjj,Little Things,4
U0131,11,6KHL1En9v6iNWjcs44mcmU,Secret Love Song (feat. Jason Derulo),4
U0131,12,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,4
U0131,13,6bLopGnirdrilrpdVB6Um1,The Greatest,5
U0131,14,34xGLuxM0rkxhCVyMSqwJO,Stolen Dance,5
U0131,15,2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,5
U0131,16,5TbzAWWc5eJaANpA9kfGCd,Love Me Again,5
U0131,17,0EYOdF5FCkgOJJla8DI2Md,B.Y.O.B.,2
U0131,18,7x8dCjCr0x6x2lXKujYD34,The Pretender,3
U0131,19,6bvZRLLkBKkmgpBJTTj3QK,How You Like That,3
U0131,20,2grjqo0Frpf2okIBiifQKs,September,2
U0131,21,1oAwsWBovWRIp7qLMGPIet,Apocalypse,5
U0131,22,6eT7xZZlB2mwyzJ2sUKG6w,White Iverson,2
U0131,23,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,5
U0131,24,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3
U0131,25,20I6sIOMTCkB6w7ryavxtO,Call Me Maybe,5
U0131,26,1qEmFfgcLObUfQm0j1W2CK,Late Night Talking,4
U0131,27,5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,5
U0131,28,5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,5
U0131,29,11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,3
U0131,30,63SevszngYpZOwf63o61K4,Nevermind,4
U0131,31,5fwSHlTEWpluwOM0Sxnh5k,Pepas,2
U0131,32,5TTGoX70AFrTvuEtqHK37S,No. 1 Party Anthem,5
U0131,33,49FYlytm3dAAraYgpoJZux,Umbrella,3
U0131,34,2TIlqbIneP0ZY1O0EzYLlc,Someone You Loved,4
U0131,35,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,5
U0131,36,42qNWdLKCI41S4uzfamhFM,Duvet,3
U0131,37,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,3
U0131,38,5rgy6ghBq1eRApCkeUdJXf,We Are Young (feat. Janelle Monáe),5
U0131,39,7zZV0st7iiQSz5Rlarl77U,Fireflies,3
U0131,40,1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,5
U0131,41,4lhqb6JvbHId48OUJGwymk,Hey Brother,5
U0131,42,2RttW7RAu5nOAfq6YFvApB,Happier,5
U0131,43,2usrT8QIbIk9y0NEtQwS4j,Intro,4
U0131,44,37R0bQOQj5a7DOqh1TGzvB,One Call Away,5
U0131,45,47UFoOuvrkt4khE7c5aap6,Cradles,5
U0131,46,4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,3
U0131,47,3S2R0EVwBSAVMd5UMgKTL0,Thriller,3
U0131,48,5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,5
U0131,49,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),5
U0132,1,3uqinR4FCjLv28bkrTdNX5,A Milli,2
U0132,2,4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),5
U0132,3,1lkvpmrCaXK8QtliFDcHBO,Bubbly,5
U0132,4,4lhqb6JvbHId48OUJGwymk,Hey Brother,5
U0132,5,79CzbTOcQbkkkjLCPyn19y,Lucid Dreams,1
U0132,6,2bLqfJjuC5syrsgDsZfGmn,The Way I Are,5
U0132,7,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,5
U0132,8,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,2
U0132,9,3M214U0mwSm041GsQR3nrO,Toxic,3
U0132,10,7yNf9YjeO5JXUE3JEBgnYc,Babydoll,5
U0132,11,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),5
U0132,12,2Bhmj4XK33InfhqKPxcJ1v,Dile al Amor,5
U0132,13,1fu5IQSRgPxJL2OTP7FVLW,I See Fire,5
U0132,14,4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,5
U0132,15,29TPjc8wxfz4XMn21O7VsZ,Sky,2
U0132,16,2GyA33q5rti5IxkMQemRDH,I Know What You Did Last Summer,5
U0132,17,2m1hi0nfMR9vdGC8UcrnwU,All The Small Things,3
U0132,18,45S5WTQEGOB1VHr1Q4FuPl,Golden,4
U0132,19,1pjvlYOMIg1NhGQbM6iwrY,Light It Up (feat. Nyla & Fuse ODG) [Remix],5
U0132,20,18asYwWugKjjsihZ0YvRxO,The Motto,4
U0132,21,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),4
U0132,22,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,5
U0132,23,3dYD57lRAUcMHufyqn9GcI,Take Me To Church,5
U0132,24,3NxWJWftvkstyxvb1pZlFo,Teeth,4
U0132,25,22sS7JkzeVeq4vOPCB6Fbj,Someone New,5
U0132,26,34xGLuxM0rkxhCVyMSqwJO,Stolen Dance,5
U0132,27,7uoFMmxln0GPXQ0AcCBXRq,Snowman,5
U0132,28,1DIXPcTDzTj8ZMHt3PDt8p,Gangsta's Paradise,2
U0132,29,1GEBsLDvJGw7kviySRI6GX,You Belong With Me,5
U0132,30,5cF0dROlMOK5uNZtivgu50,Attention,5
U0132,31,7EQGXaVSyEDsCWKmUcfpLk,Die Young,5
U0132,32,48QmG1dfvMuYLxMPt7KSRA,No Lie,5
U0132,33,0VhgEqMTNZwYL1ARDLLNCX,Can I Be Him,5
U0132,34,3GfOAdcoc3X5GPiiXmpBjK,Song 2,5
U0132,35,2vmfvSoZBFAt9hhRoEByLi,Volví,2
U0132,36,4LhgwcTWwJQc6DFTkLXVEc,Legends Never Die,5
U0132,37,0NlGoUyOJSuSHmngoibVAs,All I Want,5
U0132,38,6ECp64rv50XVz93WvxXMGF,This Love,4
U0132,39,2RttW7RAu5nOAfq6YFvApB,Happier,5
U0133,1,7AzlLxHn24DxjgQX73F9fU,No Idea,5
U0133,2,7lAoovVf67mECK18oOpJbc,Love You Like A Love Song,5
U0133,3,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,5
U0133,4,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),5
U0133,5,4wDEMzcoKArzAcUesqULIT,Heathens,3
U0133,6,1mMLMZYXkMueg65jRRWG1l,When It Rains It Pours,5
U0133,7,0BxfFnk0YzONqvmrkO0QrB,Don't Cha,3
U0133,8,5rgrBsAFYMun6yhtnLKRPz,Right My Wrongs,5
U0133,9,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,2
U0133,10,2OKo7g3KfmCt3kyLvUAL0g,The Search,5
U0133,11,7floNISpH8VF4z4459Qo18,Look At Me!,3
U0133,12,3EaJDYHA0KnX88JvDhL9oa,Dark Red,5
U0133,13,1nahzW3kfMuwReTka28tH5,Hold On,5
U0133,14,3SXXFIZel1VQQ4ENiqozxi,Still into You,4
U0133,15,35wvL50xvKpCHEJPxLOLPI,Si Estuviésemos Juntos,3
U0133,16,6RtPijgfPKROxEzTHNRiDp,Rude,5
U0133,17,4pbJqGIASGPr0ZpGpnWkDn,We Will Rock You - Remastered 2011,2
U0133,18,4NUt1fcnO9aQAELBgXq3Kr,Me Dediqué a Perderte,3
U0133,19,2d8JP84HNLKhmd6IYOoupQ,Trap Queen,2
U0133,20,3jjsRKEsF42ccXf8kWR3nu,Washing Machine Heart,5
U0133,21,3AJwUDP919kvQ9QcozQPxg,Yellow,3
U0133,22,2uwnP6tZVVmTovzX5ELooy,Power Trip (feat. Miguel),3
U0133,23,7H7NyZ3G075GqPx2evsfeb,Chamber Of Reflection,5
U0133,24,2KrN3MCNztKcSleZgHEj83,Little Lion Man,1
U0133,25,1mlGScrDQqHqmhdIqE8MmA,Besos En Guerra,5
U0133,26,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,3
U0133,27,3lKZf71jeNi14udIFPJ29V,I Knew You Were Trouble.,3
U0133,28,4EWCNWgDS8707fNSZ1oaA5,Heartless,4
U0133,29,0y1QJc3SJVPKJ1OvFmFqe6,Way down We Go,5
U0134,1,3YuaBvuZqcwN3CEAyyoaei,Like a Stone,4
U0134,2,2wBnZdVWa5jVpvYRfGU7rP,Mary On A Cross,3
U0134,3,2FY7b99s15jUprqC0M5NCT,Natural,3
U0134,4,3fVnlF4pGqWI9flVENcT28,Wildest Dreams,3
U0134,5,7D0RhFcb3CrfPuTJ0obrod,Sparks,4
U0134,6,2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,1
U0134,7,3Ek7BRwu6eO2kSeNMlZC1A,Hey Mama,1
U0134,8,2enPRFda84VE2wtI8c86Uf,Always Forever,4
U0134,9,0jWgAnTrNZmOGmqgvHhZEm,What's Up?,2
U0134,10,4lLtanYk6tkMvooU0tWzG8,Grenade,5
U0134,11,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),5
U0134,12,29XbgaYB4Hs8vlLmpzkRgj,Naive,4
U0134,13,2Dct3GykKZ58hpWRFfe2Qd,Heading South,1
U0134,14,2DlHlPMa4M17kufBvI2lEN,Chop Suey!,4
U0134,15,55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),3
U0134,16,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,4
U0134,17,1t9WgS8FN0534tLBRwbaxO,Whoopty,1
U0134,18,6IwKcFdiRQZOWeYNhUiWIv,No One,5
U0134,19,225xvV8r1yKMHErSWivnow,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",3
U0134,20,1Hv1VTm8zeOeybub15mA2R,Smooth Operator - Single Version,3
U0134,21,5JVbvCHX10U2pLa5DEqGav,Safe and Sound,4
U0134,22,6W21LNLz9Sw7sUSNWMSHRu,Freak On a Leash,1
U0134,23,5EbX5xL3O2xT8FxCpYzgUO,"How Far I'll Go - From ""Moana""",3
U0135,1,61uyGDPJ06MkxJtHgPmuyO,Company,4
U0135,2,5FTCKvxzqy72ceS4Ujux4N,What's My Name?,2
U0135,3,6Ozh9Ok6h4Oi1wUSLtBseN,BOP,2
U0135,4,75IN3CtuZwTHTnZvYM4qnJ,My Name Is,1
U0135,5,44SjNhQxtKr5o96y0dHv1Q,Beautiful Girls,3
U0135,6,6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,4
U0135,7,1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),4
U0135,8,5CZ40GBx1sQ9agT82CLQCT,traitor,4
U0135,9,1KIJclzEbNhSVw8tiHPWwE,Young,4
U0135,10,3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,4
U0135,11,1WbhIxkn5ECsOwUm795iX1,Star Shopping,2
U0135,12,0TDLuuLlV54CkRRUOahJb4,Titanium (feat. Sia),4
U0135,13,69Ej1xrGjOcHvIMtMKxK0G,Dile,2
U0135,14,2QZ7WLBE8h2y1Y5Fb8RYbH,In My Blood,4
U0135,15,4LhgwcTWwJQc6DFTkLXVEc,Legends Never Die,4
U0135,16,3NLnwwAQbbFKcEcV8hDItk,Perfect,5
U0135,17,7yq4Qj7cqayVTp3FF9CWbm,Riptide,4
U0135,18,2DRMuw0U0QbkVQxWxdJV3M,Water Under the Bridge,4
U0135,19,3FeVmId7tL5YN8B7R3imoM,My Universe,4
U0135,20,3afkJSKX0EAMsJXTZnDXXJ,Strawberries & Cigarettes,4
U0135,21,7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,4
U0135,22,72TFWvU3wUYdUuxejTTIzt,Work,2
U0135,23,7FCfMXYTIiQ9b4hDYs4Iol,Be the One,4
U0135,24,3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,4
U0135,25,4xkOaSrkexMciUUogZKVTS,Till I Collapse,1
U0135,26,7o1Pm9jpH0wFpN5g793Lnq,Can't Remember to Forget You (feat. Rihanna),4
U0135,27,664gdARxaClFsoF5SXKOws,Here,4
U0135,28,47UFoOuvrkt4khE7c5aap6,Cradles,4
U0135,29,5G1sTBGbZT5o4PNRc75RKI,Lonely Boy,3
U0135,30,7a53HqqArd4b9NF4XAmlbI,Kings & Queens,4
U0135,31,1XGmzt0PVuFgQYYnV2It7A,Payphone,2
U0135,32,54PaYoBatkbcyCh06GS49k,Brown Eyed Girl,2
U0135,33,6qn9YLKt13AGvpq9jfO8py,We Found Love,3
U0135,34,18AJRdgUoO9EYn11N7xzaT,Habits (Stay High),4
U0135,35,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,4
U0135,36,0zMzyHAeMvwq5CRstru1Fp,Lost Boy,4
U0135,37,5oO3drDxtziYU2H1X23ZIp,Love On The Brain,3
U0135,38,70smu7ojvXHycIMfw8BSBc,On Top Of The World,3
U0135,39,3WGH5P3BzYDxJBRSQDmK8J,Marry You,3
U0136,1,2k1yPYf9WGA4LiqcLVwtzn,Another One Bites The Dust,5
U0136,2,18AJRdgUoO9EYn11N7xzaT,Habits (Stay High),4
U0136,3,1ZMiCix7XSAbfAJlEZWMCp,Falling,5
U0136,4,1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),5
U0136,5,6HJ34Zyw6bg8yGm28AxLXf,Look Alive (feat. Drake),1
U0136,6,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),5
U0136,7,5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,5
U0136,8,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),5
U0136,9,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,5
U0136,10,6RiiSy9GzSwiyDEJDiMuKe,Something About You,5
U0136,11,58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,5
U0136,12,7xoUc6faLbCqZO6fQEYprd,One Last Time,5
U0136,13,2qG5sZ7Si6sdK74qLxedYM,Con Altura,5
U0136,14,2MnLkFqY9Rpg9s3Zv6ZJdK,Botella Tras Botella,5
U0136,15,0mUyMawtxj1CJ76kn9gIZK,Bad Day,3
U0136,16,7m9OqQk4RVRkw9JJdeAw96,Jocelyn Flores,2
U0136,17,0rTV5WefWd1J3OwIheTzxM,Talk,5
U0136,18,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),4
U0136,19,3rKYiySCDMUKTw5kGVVhaa,Marvin Gaye (feat. Meghan Trainor),4
U0136,20,0cqRj7pUJDkTCEsJkx8snD,Shake It Off,5
U0136,21,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,5
U0136,22,2Hlpqn7APqNEkYoOp7KKWk,Adan y Eva,3
U0136,23,6aIywRa3Es1AE9Dp6u32Y2,The Kill (Bury Me),4
U0136,24,7LpMG3AEaIJgs62HQhAa91,i'm so tired...,5
U0136,25,4R2kfaDFhslZEMJqAFNpdd,cardigan,5
U0136,26,1MgV7FIyNxIG7WzMRJV5HC,my tears ricochet,5
U0136,27,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",1
U0136,28,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),2
U0136,29,336ZYcU6poBWi3s8yzRcAD,I Follow Rivers,3
U0136,30,1NhPKVLsHhFUHIOZ32QnS2,Secrets,3
U0136,31,60wwxj6Dd9NJlirf84wr2c,Clarity,4
U0136,32,73SpzrcaHk0RQPFP73vqVR,No Time To Die,5
U0136,33,30rxF3hefnkCW2nXmgmnFN,Freaks,3
U0136,34,3iVcZ5G6tvkXZkZKlMpIUs,Alright,3
